Iter,dP,du,dv
207,9.08734e-05,6.996e-05,9.11613e-05
208,7.62479e-05,6.60765e-05,9.72119e-05
209,5.96081e-05,6.20531e-05,0.000102147
210,4.17423e-05,5.80467e-05,0.000105275
211,2.37967e-05,5.42091e-05,0.000106198
212,1.04048e-05,5.06741e-05,0.00010476
213,1.86238e-05,4.75428e-05,0.000101008
214,3.41533e-05,4.48714e-05,9.51627e-05
215,4.87917e-05,4.26651e-05,8.76179e-05
216,6.13474e-05,4.0881e-05,7.89399e-05
217,7.13033e-05,3.94425e-05,6.98937e-05
218,7.83539e-05,3.826e-05,6.14781e-05
219,8.23382e-05,3.72527e-05,5.49087e-05
220,8.32228e-05,3.6365e-05,5.13714e-05
221,8.10928e-05,3.55752e-05,5.14207e-05
222,7.61425e-05,3.48954e-05,5.45191e-05
223,6.86642e-05,3.43641e-05,5.93921e-05
224,5.90367e-05,3.40322e-05,6.47353e-05
225,4.77152e-05,3.39454e-05,6.95632e-05
226,3.52362e-05,3.41276e-05,7.32293e-05
227,2.23007e-05,3.4569e-05,7.53542e-05
228,1.06026e-05,3.52235e-05,7.57614e-05
229,1.00191e-05,3.60149e-05,7.44357e-05
230,2.05417e-05,3.68484e-05,7.14993e-05
231,3.15361e-05,3.76242e-05,6.71995e-05
232,4.13142e-05,3.82489e-05,6.19059e-05
233,4.93646e-05,3.86436e-05,5.61161e-05
234,5.54023e-05,3.8749e-05,5.04636e-05
235,5.92622e-05,3.8528e-05,4.56999e-05
236,6.08766e-05,3.79663e-05,4.25822e-05
237,6.02674e-05,3.70719e-05,4.1604e-05
238,5.75386e-05,3.58737e-05,4.27049e-05
239,5.28697e-05,3.44193e-05,4.52857e-05
240,4.65059e-05,3.27724e-05,4.85343e-05
241,3.87497e-05,3.10084e-05,5.17203e-05
242,2.99546e-05,2.92103e-05,5.43028e-05
243,2.05386e-05,2.74625e-05,5.59274e-05
244,1.11346e-05,2.58426e-05,5.63949e-05
245,4.93348e-06,2.44132e-05,5.56317e-05
246,1.07059e-05,2.32126e-05,5.36709e-05
247,1.89972e-05,2.22495e-05,5.064e-05
248,2.66514e-05,2.15025e-05,4.67561e-05
249,3.31628e-05,2.09269e-05,4.23289e-05
250,3.82838e-05,2.04661e-05,3.77708e-05
251,4.18638e-05,2.00643e-05,3.36051e-05
252,4.38248e-05,1.96776e-05,3.04387e-05
253,4.41547e-05,1.92802e-05,2.88163e-05
254,4.29028e-05,1.88675e-05,2.89446e-05
255,4.01753e-05,1.8454e-05,3.05279e-05
256,3.61293e-05,1.807e-05,3.29501e-05
257,3.09664e-05,1.77541e-05,3.55824e-05
258,2.49273e-05,1.75444e-05,3.79388e-05
259,1.82929e-05,1.74686e-05,3.96936e-05
260,1.14263e-05,1.7536e-05,4.06533e-05
261,5.21588e-06,1.77342e-05,4.07282e-05
262,5.22749e-06,1.80303e-05,3.99128e-05
263,1.0916e-05,1.83777e-05,3.82743e-05
264,1.67076e-05,1.87233e-05,3.59459e-05
265,2.18201e-05,1.90156e-05,3.31258e-05
266,2.60043e-05,1.92099e-05,3.0079e-05
267,2.91185e-05,1.92722e-05,2.71393e-05
268,3.10806e-05,1.91805e-05,2.46952e-05
269,3.18595e-05,1.89258e-05,2.31256e-05
270,3.147e-05,1.85113e-05,2.26618e-05
271,2.99704e-05,1.79523e-05,2.32524e-05
272,2.74579e-05,1.7274e-05,2.45846e-05
273,2.40645e-05,1.65104e-05,2.6245e-05
274,1.99519e-05,1.57014e-05,2.78625e-05
275,1.53101e-05,1.48901e-05,2.91611e-05
276,1.03679e-05,1.41189e-05,2.99597e-05
277,5.50376e-06,1.34244e-05,3.01573e-05
278,2.80809e-06,1.28331e-05,2.97188e-05
279,6.11569e-06,1.23567e-05,2.86651e-05
280,1.04399e-05,1.1991e-05,2.70675e-05
281,1.44125e-05,1.17177e-05,2.50448e-05
282,1.77775e-05,1.15087e-05,2.27644e-05
283,2.04064e-05,1.13332e-05,2.04465e-05
284,2.2222e-05,1.11635e-05,1.83633e-05
285,2.31853e-05,1.09795e-05,1.68168e-05
286,2.3292e-05,1.07709e-05,1.6059e-05
287,2.25705e-05,1.05385e-05,1.61654e-05
288,2.10787e-05,1.02926e-05,1.69766e-05
289,1.89015e-05,1.00512e-05,1.819e-05
290,1.61471e-05,9.83668e-06,1.94978e-05
291,1.2945e-05,9.6713e-06,2.06581e-05
292,9.44877e-06,9.57234e-06,2.15066e-05
293,5.86721e-06,9.54795e-06,2.19448e-05
294,2.77674e-06,9.59479e-06,2.19276e-05
295,3.09783e-06,9.69842e-06,2.14541e-05
296,6.04597e-06,9.83611e-06,2.05615e-05
297,9.04754e-06,9.98096e-06,1.93223e-05
298,1.16949e-05,1.0106e-05,1.78427e-05
299,1.38533e-05,1.01876e-05,1.62637e-05
300,1.54474e-05,1.02071e-05,1.47597e-05
301,1.64351e-05,1.01527e-05,1.35283e-05
302,1.68011e-05,1.0019e-05,1.27532e-05
303,1.65549e-05,9.8077e-06,1.25374e-05
304,1.57288e-05,9.52643e-06,1.28446e-05
305,1.43756e-05,9.18838e-06,1.35156e-05
306,1.25665e-05,8.81108e-06,1.43451e-05
307,1.03894e-05,8.41504e-06,1.51473e-05
308,7.9487e-06,8.02195e-06,1.57828e-05
309,5.37728e-06,7.65253e-06,1.61596e-05
310,2.92798e-06,7.32399e-06,1.62265e-05
311,1.84571e-06,7.04768e-06,1.59666e-05
312,3.53147e-06,6.82739e-06,1.53927e-05
313,5.73773e-06,6.65904e-06,1.45441e-05
314,7.7814e-06,6.532e-06,1.34852e-05
315,9.51196e-06,6.43176e-06,1.23063e-05
316,1.08574e-05,6.34304e-06,1.11236e-05
317,1.17759e-05,6.25263e-06,1.00776e-05
318,1.22473e-05,6.15132e-06,9.3174e-06
319,1.22703e-05,6.035e-06,8.95871e-06
320,1.18607e-05,5.90484e-06,9.02727e-06
321,1.10504e-05,5.76678e-06,9.43893e-06
322,9.88548e-06,5.63043e-06,1.00448e-05
323,8.42497e-06,5.50737e-06,1.06933e-05
324,6.74054e-06,5.40901e-06,1.12639e-05
325,4.92101e-06,5.34419e-06,1.16735e-05
326,3.1026e-06,5.31721e-06,1.18721e-05
327,1.69669e-06,5.3266e-06,1.18371e-05
328,2.00335e-06,5.36535e-06,1.1569e-05
329,3.46069e-06,5.42217e-06,1.10886e-05
330,4.98504e-06,5.48358e-06,1.04352e-05
331,6.33942e-06,5.53591e-06,9.66584e-06
332,7.44262e-06,5.56704e-06,8.85497e-06
333,8.2518e-06,5.56748e-06,8.09301e-06
334,8.74388e-06,5.53108e-06,7.47877e-06
335,8.91095e-06,5.45518e-06,7.09966e-06
336,8.75857e-06,5.34064e-06,6.99963e-06
337,8.30456e-06,5.1915e-06,7.15571e-06
338,7.57787e-06,5.01463e-06,7.48822e-06
339,6.61761e-06,4.81905e-06,7.89619e-06
340,5.47258e-06,4.61524e-06,8.28767e-06
341,4.20323e-06,4.4141e-06,8.59266e-06
342,2.89425e-06,4.22583e-06,8.76453e-06
343,1.72873e-06,4.05868e-06,8.77747e-06
344,1.34376e-06,3.91784e-06,8.62346e-06
345,2.1275e-06,3.80466e-06,8.31005e-06
346,3.21412e-06,3.71671e-06,7.85882e-06
347,4.24667e-06,3.64849e-06,7.30467e-06
348,5.12652e-06,3.59276e-06,6.69567e-06
349,5.80911e-06,3.54207e-06,6.09292e-06
350,6.2702e-06,3.49007e-06,5.568e-06
351,6.49852e-06,3.43243e-06,5.19346e-06
352,6.49339e-06,3.36739e-06,5.02177e-06
353,6.26371e-06,3.29577e-06,5.06036e-06
354,5.82702e-06,3.22071e-06,5.26571e-06
355,5.20885e-06,3.14712e-06,5.56485e-06
356,4.44234e-06,3.08076e-06,5.88342e-06
357,3.56917e-06,3.02722e-06,6.16135e-06
358,2.64537e-06,2.99072e-06,6.35662e-06
359,1.76851e-06,2.97322e-06,6.44385e-06
360,1.19987e-06,2.97382e-06,6.4118e-06
361,1.38591e-06,2.98892e-06,6.26128e-06
362,2.06356e-06,3.01285e-06,6.00378e-06
363,2.8119e-06,3.03885e-06,5.6605e-06
364,3.49019e-06,3.06008e-06,5.26189e-06
365,4.04526e-06,3.07043e-06,4.84711e-06
366,4.45045e-06,3.06518e-06,4.46254e-06
367,4.69201e-06,3.04124e-06,4.15706e-06
368,4.76533e-06,2.99736e-06,3.97162e-06
369,4.67342e-06,2.93406e-06,3.9245e-06
370,4.42616e-06,2.85352e-06,4.0021e-06
371,4.0397e-06,2.7593e-06,4.16482e-06
372,3.53618e-06,2.65609e-06,4.36325e-06
373,2.94412e-06,2.54923e-06,4.552e-06
374,2.30129e-06,2.44419e-06,4.69606e-06
375,1.66619e-06,2.34604e-06,4.77192e-06
376,1.16169e-06,2.25878e-06,4.76659e-06
377,1.04294e-06,2.1848e-06,4.67634e-06
378,1.37694e-06,2.12463e-06,4.50556e-06
379,1.88111e-06,2.07691e-06,4.26606e-06
380,2.38379e-06,2.03888e-06,3.9766e-06
381,2.81973e-06,2.00694e-06,3.66271e-06
382,3.15904e-06,1.97744e-06,3.35614e-06
383,3.3862e-06,1.94733e-06,3.093e-06
384,3.49414e-06,1.91455e-06,2.90816e-06
385,3.48222e-06,1.87831e-06,2.82506e-06
386,3.35531e-06,1.83912e-06,2.845e-06
387,3.12327e-06,1.7986e-06,2.94577e-06
388,2.80071e-06,1.75921e-06,3.09178e-06
389,2.40717e-06,1.72378e-06,3.24657e-06
390,1.96866e-06,1.69502e-06,3.3803e-06
391,1.5229e-06,1.6749e-06,3.4718e-06
392,1.13579e-06,1.66427e-06,3.5082e-06
393,9.31469e-07,1.66259e-06,3.48393e-06
394,1.02064e-06,1.66798e-06,3.39969e-06
395,1.31154e-06,1.6776e-06,3.26179e-06
396,1.65771e-06,1.68805e-06,3.08163e-06
397,1.98342e-06,1.69592e-06,2.87537e-06
398,2.25379e-06,1.69816e-06,2.66343e-06
399,2.45108e-06,1.69243e-06,2.46942e-06
400,2.56628e-06,1.67722e-06,2.31732e-06
401,2.59624e-06,1.65193e-06,2.22613e-06
402,2.54243e-06,1.61689e-06,2.20327e-06
403,2.41039e-06,1.57327e-06,2.24104e-06
404,2.20943e-06,1.52292e-06,2.31982e-06
405,1.95269e-06,1.46827e-06,2.41543e-06
406,1.65788e-06,1.41203e-06,2.50547e-06
407,1.34975e-06,1.35695e-06,2.57248e-06
408,1.06652e-06,1.30554e-06,2.60463e-06
409,8.71232e-07,1.25972e-06,2.59544e-06
410,8.38463e-07,1.22062e-06,2.54318e-06
411,9.69558e-07,1.1884e-06,2.45041e-06
412,1.18426e-06,1.16235e-06,2.32354e-06
413,1.41304e-06,1.14107e-06,2.17263e-06
414,1.61805e-06,1.12277e-06,2.01111e-06
415,1.77952e-06,1.10569e-06,1.85538e-06
416,1.88692e-06,1.08834e-06,1.72346e-06
417,1.93539e-06,1.06974e-06,1.63199e-06
418,1.92416e-06,1.04956e-06,1.5913e-06
419,1.85584e-06,1.02808e-06,1.60098e-06
420,1.73612e-06,1.00613e-06,1.64979e-06
421,1.57373e-06,9.84953e-07,1.72036e-06
422,1.38075e-06,9.65929e-07,1.79485e-06
423,1.17378e-06,9.50355e-07,1.85844e-06
424,9.76472e-07,9.3916e-07,1.9005e-06
425,8.23216e-07,9.327e-07,1.91454e-06
426,7.55313e-07,9.30653e-07,1.89781e-06
427,7.92006e-07,9.32058e-07,1.85083e-06
428,9.06092e-07,9.35475e-07,1.77704e-06
429,1.05251e-06,9.3921e-07,1.68254e-06
430,1.19756e-06,9.4156e-07,1.57585e-06
431,1.32113e-06,9.41012e-07,1.46757e-06
432,1.41179e-06,9.36399e-07,1.36962e-06
433,1.46347e-06,9.26982e-07,1.29367e-06
434,1.47386e-06,9.12493e-07,1.2485e-06
435,1.44356e-06,8.93124e-07,1.23702e-06
436,1.3757e-06,8.69495e-07,1.25501e-06
437,1.27582e-06,8.42578e-07,1.29274e-06
438,1.15193e-06,8.13609e-07,1.33836e-06
439,1.01499e-06,7.83967e-07,1.38083e-06
440,8.79792e-07,7.5503e-07,1.41145e-06
441,7.65992e-07,7.28029e-07,1.42428e-06
442,6.96424e-07,7.03892e-07,1.4161e-06
443,6.87338e-07,6.83134e-07,1.38616e-06
444,7.34877e-07,6.65809e-07,1.33589e-06
445,8.17595e-07,6.51534e-07,1.26879e-06
446,9.11811e-07,6.39602e-07,1.1902e-06
447,9.99928e-07,6.2914e-07,1.10716e-06
448,1.07069e-06,6.1928e-07,1.02807e-06
449,1.11747e-06,6.09311e-07,9.61856e-07
450,1.13698e-06,5.98774e-07,9.16404e-07
451,1.12848e-06,5.87523e-07,8.96229e-07
452,1.09334e-06,5.75719e-07,9.00663e-07
453,1.03487e-06,5.63789e-07,9.24033e-07
454,9.58266e-07,5.52345e-07,9.57851e-07
455,8.70715e-07,5.42067e-07,9.93373e-07
456,7.81626e-07,5.33575e-07,1.02325e-06
457,7.02697e-07,5.273e-07,1.04217e-06
458,6.46836e-07,5.23388e-07,1.04687e-06
459,6.24386e-07,5.21652e-07,1.03599e-06
460,6.37479e-07,5.21599e-07,1.0099e-06
461,6.78289e-07,5.22502e-07,9.70457e-07
462,7.33837e-07,5.23514e-07,9.20924e-07
463,7.91709e-07,5.23786e-07,8.65764e-07
464,8.42514e-07,5.22566e-07,8.10433e-07
465,8.80009e-07,5.19278e-07,7.60915e-07
466,9.00554e-07,5.13562e-07,7.22866e-07
467,9.02604e-07,5.05295e-07,7.00311e-07
468,8.86362e-07,4.94591e-07,6.94349e-07
469,8.53568e-07,4.81777e-07,7.02702e-07
470,8.07383e-07,4.67356e-07,7.20548e-07
471,7.52348e-07,4.51962e-07,7.42076e-07
472,6.94344e-07,4.3629e-07,7.61838e-07
473,6.40408e-07,4.21027e-07,7.75503e-07
474,5.98064e-07,4.06778e-07,7.8011e-07
475,5.73721e-07,3.9399e-07,7.74066e-07
476,5.70336e-07,3.82899e-07,7.57041e-07
477,5.85954e-07,3.73517e-07,7.29861e-07
478,6.14649e-07,3.65645e-07,6.94405e-07
479,6.49047e-07,3.58928e-07,6.53504e-07
480,6.82431e-07,3.52939e-07,6.10823e-07
481,7.09657e-07,3.47257e-07,5.70632e-07
482,7.27294e-07,3.41541e-07,5.37333e-07
483,7.33471e-07,3.35575e-07,5.14636e-07
484,7.27685e-07,3.293e-07,5.04499e-07
485,7.10634e-07,3.22803e-07,5.06384e-07
486,6.84101e-07,3.16303e-07,5.17432e-07
487,6.50845e-07,3.10101e-07,5.33487e-07
488,6.14487e-07,3.0453e-07,5.50259e-07
489,5.79289e-07,2.99884e-07,5.64111e-07
490,5.49721e-07,2.96362e-07,5.72382e-07
491,5.29683e-07,2.94018e-07,5.73448e-07
492,5.21489e-07,2.92747e-07,5.66654e-07
493,5.25093e-07,2.92293e-07,5.52223e-07
494,5.38134e-07,2.92291e-07,5.31174e-07
495,5.56805e-07,2.92315e-07,5.05228e-07
496,5.76977e-07,2.91943e-07,4.76717e-07
497,5.9501e-07,2.90803e-07,4.48433e-07
498,6.08147e-07,2.88609e-07,4.23362e-07
499,6.14623e-07,2.85187e-07,4.04229e-07
500,6.13629e-07,2.80484e-07,3.92871e-07
501,6.05242e-07,2.74563e-07,3.89674e-07
502,5.90333e-07,2.67597e-07,3.93427e-07
503,5.70473e-07,2.59847e-07,4.0174e-07
504,5.47809e-07,2.51634e-07,4.11758e-07
505,5.24897e-07,2.4331e-07,4.20794e-07
506,5.04417e-07,2.35217e-07,4.26698e-07
507,4.88781e-07,2.27651e-07,4.27996e-07
508,4.79652e-07,2.20828e-07,4.23904e-07
509,4.77542e-07,2.14857e-07,4.1429e-07
510,4.81694e-07,2.09738e-07,3.99618e-07
511,4.9034e-07,2.05368e-07,3.80896e-07
512,5.01191e-07,2.01572e-07,3.59616e-07
513,5.11939e-07,1.98141e-07,3.37673e-07
514,5.20612e-07,1.94871e-07,3.17228e-07
515,5.2577e-07,1.916e-07,3.00436e-07
516,5.26576e-07,1.88226e-07,2.89037e-07
517,5.22794e-07,1.84726e-07,2.8387e-07
518,5.14749e-07,1.81148e-07,2.84575e-07
519,5.03261e-07,1.776e-07,2.89714e-07
520,4.8955e-07,1.74233e-07,2.97248e-07
521,4.75115e-07,1.71207e-07,3.05071e-07
522,4.61555e-07,1.6866e-07,3.11382e-07
523,4.50352e-07,1.66683e-07,3.14856e-07
524,4.42618e-07,1.65294e-07,3.14685e-07
525,4.38893e-07,1.64432e-07,3.10555e-07
526,4.39036e-07,1.63967e-07,3.02605e-07
527,4.42293e-07,1.63711e-07,2.91384e-07
528,4.47489e-07,1.63454e-07,2.778e-07
529,4.53284e-07,1.62984e-07,2.63063e-07
530,4.58406e-07,1.62116e-07,2.48594e-07
531,4.6182e-07,1.60712e-07,2.35876e-07
532,4.62826e-07,1.58686e-07,2.26214e-07
533,4.61095e-07,1.56015e-07,2.20442e-07
534,4.56666e-07,1.52736e-07,2.18678e-07
535,4.49916e-07,1.48939e-07,2.20287e-07
536,4.41501e-07,1.44759e-07,2.24082e-07
537,4.32274e-07,1.4036e-07,2.2866e-07
538,4.23181e-07,1.35918e-07,2.32697e-07
539,4.15128e-07,1.31603e-07,2.35127e-07
540,4.08854e-07,1.27562e-07,2.35218e-07
541,4.04805e-07,1.23897e-07,2.32588e-07
542,4.03069e-07,1.20661e-07,2.27189e-07
543,4.03373e-07,1.1785e-07,2.1928e-07
544,4.05158e-07,1.15413e-07,2.09398e-07
545,4.07695e-07,1.13263e-07,1.98325e-07
546,4.10219e-07,1.11298e-07,1.87038e-07
547,4.12047e-07,1.09421e-07,1.76621e-07
548,4.12656e-07,1.07553e-07,1.68126e-07
549,4.11735e-07,1.05649e-07,1.62364e-07
550,4.09202e-07,1.03697e-07,1.59689e-07
551,4.05193e-07,1.01724e-07,1.59883e-07
552,4.00031e-07,9.97856e-08,1.62223e-07
553,3.94182e-07,9.79537e-08,1.65705e-07
554,3.88188e-07,9.63055e-08,1.69296e-07
555,3.82593e-07,9.49061e-08,1.72105e-07
556,3.77867e-07,9.37953e-08,1.73473e-07
557,3.74335e-07,9.29778e-08,1.73001e-07
558,3.72132e-07,9.24196e-08,1.7054e-07
559,3.71188e-07,9.20521e-08,1.66174e-07
560,3.71255e-07,9.17814e-08,1.60197e-07
561,3.71956e-07,9.15013e-08,1.53086e-07
562,3.72856e-07,9.1107e-08,1.45465e-07
563,3.73532e-07,9.0507e-08,1.38054e-07
564,3.73628e-07,8.96326e-08,1.31586e-07
565,3.72902e-07,8.84434e-08,1.26682e-07
566,3.71239e-07,8.69297e-08,1.2372e-07
567,3.68662e-07,8.51121e-08,1.22724e-07
568,3.65315e-07,8.30381e-08,1.23364e-07
569,3.6144e-07,8.07768e-08,1.2505e-07
570,3.57341e-07,7.84114e-08,1.27092e-07
571,3.5334e-07,7.60308e-08,1.28838e-07
572,3.4973e-07,7.37196e-08,1.2976e-07
573,3.46737e-07,7.15495e-08,1.29496e-07
574,3.44489e-07,6.95707e-08,1.27863e-07
575,3.42997e-07,6.78075e-08,1.24845e-07
576,3.42167e-07,6.62574e-08,1.20586e-07
577,3.41815e-07,6.48944e-08,1.15371e-07
578,3.41706e-07,6.36763e-08,1.09608e-07
579,3.41592e-07,6.25536e-08,1.03796e-07
580,3.41244e-07,6.14792e-08,9.84775e-08
581,3.40491e-07,6.04159e-08,9.41628e-08
582,3.39227e-07,5.93422e-08,9.12292e-08
